NatDex;Pokemon;HP;Atk;Def;SpA;SpD;Spe;Total;Type I;Type II;Ability I;Ability II;Hidden Ability;EV Worth;Gender;Egg Group I;Egg Group II;Catch;Evolve;Unnamed: 20;Is_Mega;Has_Evolution;Is_Dual_Type;Type_I_encoded;Type_II_encoded;Type_Bug;Type_Dark;Type_Dragon;Type_Electric;Type_Fairy;Type_Fighting;Type_Fire;Type_Flying;Type_Ghost;Type_Grass;Type_Ground;Type_Ice;Type_Normal;Type_Poison;Type_Psychic;Type_Rock;Type_Steel;Type_Water;vs_Normal;vs_Fire;vs_Water;vs_Electric;vs_Grass;vs_Ice;vs_Fighting;vs_Poison;vs_Ground;vs_Flying;vs_Psychic;vs_Bug;vs_Rock;vs_Ghost;vs_Dragon;vs_Dark;vs_Steel;vs_Fairy;n_weaknesses;n_resistances;n_immunities;n_x4_weaknesses;defensive_score_type;Bulk;Offensive_Score;Defensive_Score;Physical_Bias;Speed_Class;Catch_numeric;Catch_Difficulty
753.0;Fomantis;40;55;35;50;35;35;250.0;Grass;;Leaf Guard;;Contrary;1 Atk;Neutral;Grass;;190;;;False;0;0;9;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;1.0;0.5;2.0;1.0;0.5;1.0;0.5;1.0;3;7;0;0;4;110;52.5;36.666.666.666.666.600;5;Very Slow;190.0;65.0
754.0;Lurantis;70;105;90;80;90;45;480.0;Grass;;Leaf Guard;;Contrary;2 Atk;Neutral;Grass;;75;Level 34, Day;;False;1;0;9;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;1.0;0.5;2.0;1.0;0.5;1.0;0.5;1.0;3;7;0;0;4;250;92.5;8.333.333.333.333.330;25;Very Slow;75.0;180.0
755.0;Morelull;40;35;55;65;75;15;285.0;Grass;Fairy;Illuminate;Effect Spore;Rain Dish;1 SpD;Neutral;Grass;;190;;;False;0;1;9;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;2.0;1.0;0.5;1.0;2.0;0.25;2.0;0.5;1.0;0.5;2.0;1.0;1.0;2.0;0.25;1.0;5;6;0;0;1;170;50.0;56.666.666.666.666.600;-30;Very Slow;190.0;65.0
756.0;Shiinotic;60;45;80;90;100;30;405.0;Grass;Fairy;Illuminate;Effect Spore;Rain Dish;2 SpD;Neutral;Grass;;75;Level 24;;False;1;1;9;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;2.0;1.0;0.5;1.0;2.0;0.25;2.0;0.5;1.0;0.5;2.0;1.0;1.0;2.0;0.25;1.0;5;6;0;0;1;240;67.5;80.0;-45;Very Slow;75.0;180.0
757.0;Salandit;48;44;40;71;40;77;320.0;Poison;Fire;Corrosion;;Oblivious;1 Spd;M (87.5%);Monster;Dragon;120;;;False;0;1;13;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;4.0;2.0;1.0;0.5;0.5;1.0;1.0;2.0;0.5;0.5;0.5;1.0;0.0;2.0;4;8;1;1;6;128;57.5;42.666.666.666.666.600;-27;Average;120.0;135.0
758.0;Salazzle;68;64;60;111;60;117;480.0;Poison;Fire;Corrosion;;Oblivious;2 Spd;F (100%);Monster;Dragon;45;Level 33, Female Only;;False;1;1;13;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;4.0;2.0;1.0;0.5;0.5;1.0;1.0;2.0;0.5;0.5;0.5;1.0;0.0;2.0;4;8;1;1;6;188;87.5;62.666.666.666.666.600;-47;Fast;45.0;210.0
759.0;Stufful;70;75;50;45;50;50;340.0;Normal;Fighting;Fluffy;Klutz;Cute Charm;1 Atk;Neutral;Field;;140;;;False;0;1;12;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;1.0;2.0;2.0;0.5;5;6;1;0;3;170;60.0;56.666.666.666.666.600;30;Slow;140.0;115.0
760.0;Bewear;120;125;80;55;60;60;500.0;Normal;Fighting;Fluffy;Klutz;Unnerve;2 Atk;Neutral;Field;;70;Level 27;;False;1;1;12;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;1.0;2.0;2.0;0.5;5;6;1;0;3;260;90.0;8.666.666.666.666.660;70;Slow;70.0;185.0
761.0;Bounsweet;42;30;38;30;38;32;210.0;Grass;;Leaf Guard;Oblivious;Sweet Veil;1 HP;F (100%);Grass;;235;;;False;0;0;9;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;1.0;0.5;2.0;1.0;0.5;1.0;0.5;1.0;3;7;0;0;4;118;30.0;39.333.333.333.333.300;0;Very Slow;235.0;20.0
762.0;Steenee;52;40;48;40;48;62;290.0;Grass;;Leaf Guard;Oblivious;Sweet Veil;2 Spd;F (100%);Grass;;120;Level 18;;False;1;0;9;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;1.0;0.5;2.0;1.0;0.5;1.0;0.5;1.0;3;7;0;0;4;148;40.0;49.333.333.333.333.300;0;Slow;120.0;135.0
763.0;Tsareena;72;120;98;50;98;72;510.0;Grass;;Leaf Guard;Queenly Majesty;Sweet Veil;3 Atk;F (100%);Grass;;45;Level Up, knows Stomo;;False;1;0;9;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;1.0;0.5;2.0;1.0;0.5;1.0;0.5;1.0;3;7;0;0;4;268;85.0;8.933.333.333.333.330;70;Average;45.0;210.0
764.0;Comfey;51;52;90;82;110;100;485.0;Fairy;;Flower Veil;Triage;Natural Cure;2 SpD;F (75%);Grass;;60;N;;False;0;0;4;12;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.5;1.0;3;3;0;0;0;251;67.0;8.366.666.666.666.660;-30;Fast;60.0;195.0
765.0;Oranguru;90;60;80;90;110;60;490.0;Normal;Psychic;Inner Focus;Telepathy;Symbiosis;2 SpD;Neutral;Field;;45;N;;False;0;1;12;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;0.0;1.0;0.0;0.5;1.0;2;4;2;0;6;280;75.0;9.333.333.333.333.330;-30;Slow;45.0;210.0
766.0;Passimian;100;120;90;40;60;80;490.0;Fighting;;Receiver;;Defiant;2 Atk;Neutral;Field;;45;N;;False;0;0;5;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;1.0;2.0;2.0;0.5;5;6;1;0;3;250;80.0;8.333.333.333.333.330;80;Average;45.0;210.0
767.0;Wimpod;25;35;40;20;30;80;230.0;Bug;Water;Wimp Out;;;1 Spd;Neutral;Bug;Water 3;90;;;False;0;1;0;18;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;1.0;0.5;0.5;2.0;0.5;2.0;1.0;2.0;0.5;0.5;2.0;0.5;0.5;4;8;0;0;4;95;27.5;31.666.666.666.666.600;15;Average;90.0;165.0
768.0;Golisopod;75;125;140;60;90;40;530.0;Bug;Water;Emergency Exit;;;2 Def;Neutral;Bug;Water 3;45;Level 30;;False;1;1;0;18;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;1.0;0.5;0.5;2.0;0.5;2.0;1.0;2.0;0.5;0.5;2.0;0.5;0.5;4;8;0;0;4;305;92.5;10.166.666.666.666.600;65;Very Slow;45.0;210.0
768.0;Mega Golisopod;75;150;175;70;120;40;630.0;Bug;Steel;;;;;;;;;;;True;0;1;0;17;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.5;0.5;2.0;2.0;0.5;0.5;1.0;0.25;1.0;0.5;2.0;0.5;0.5;2.0;0.25;1.0;4;10;0;0;6;370;110.0;12.333.333.333.333.300;80;Very Slow;;128.0
769.0;Sandygast;55;55;80;70;45;15;320.0;Ghost;Ground;Water Compaction;;Sand Veil;1 Def;Neutral;Amorphous;;140;;;False;0;1;8;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;2.0;0.5;2.0;2.0;1.0;0.5;2.0;1.0;6;5;2;0;3;180;62.5;60.0;-15;Very Slow;140.0;115.0
770.0;Palossand;85;75;110;100;75;35;480.0;Ghost;Ground;Water Compaction;;Sand Veil;2 Def;Neutral;Amorphous;;60;Level 42;;False;1;1;8;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;2.0;0.5;2.0;2.0;1.0;0.5;2.0;1.0;6;5;2;0;3;270;87.5;90.0;-25;Very Slow;60.0;195.0
771.0;Pyukumuku;55;60;130;30;130;5;410.0;Water;;Innards Out;;Unaware;2 SpD;Neutral;Water 1;;60;N;;False;0;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;315;45.0;105.0;30;Very Slow;60.0;195.0
772.0;Type: Null;95;95;95;95;95;59;534.0;Normal;;Battle Armor;;;2 HP;Neutral;-;;3;;;False;0;0;12;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0;1;1;0;3;285;95.0;95.0;0;Slow;3.0;252.0
773.0;Silvally;95;95;95;95;95;95;570.0;Normal;;RKS System;;;3 HP;Neutral;-;;3;High Friendship;;False;1;0;12;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0;1;1;0;3;285;95.0;95.0;0;Average;3.0;252.0
774.0;Minior;60;60;100;60;100;60;440.0;Rock;Flying;Shields Down;;;1 Def, 1 SpD;Neutral;Mineral;;30;N;;False;0;1;15;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.5;2.0;2.0;1.0;1.0;0.5;2.0;1.0;4.0;0.5;1.0;1.0;1.0;0.5;1.0;5;4;0;1;-1;260;60.0;8.666.666.666.666.660;0;Slow;30.0;225.0
774.0;Minior Core;60;100;60;100;60;120;500.0;Rock;Flying;Shields Down;;;1 Atk, 1 SpA;;;;;N;;False;0;1;15;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.5;2.0;2.0;1.0;1.0;0.5;2.0;1.0;4.0;0.5;1.0;1.0;1.0;0.5;1.0;5;4;0;1;-1;180;100.0;60.0;0;Fast;;128.0
775.0;Komala;65;115;65;75;95;65;480.0;Normal;;Comatose;;;2 Atk;Neutral;Field;;45;N;;False;0;0;12;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0;1;1;0;3;225;95.0;75.0;40;Slow;45.0;210.0
776.0;Turtonator;60;78;135;91;85;36;485.0;Fire;Dragon;Shell Armor;;;2 Def;Neutral;Monster;Dragon;70;N;;False;0;1;6;2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;0.0;3;4;1;0;3;280;84.5;9.333.333.333.333.330;-13;Very Slow;70.0;185.0
777.0;Togedemaru;65;98;63;40;73;96;435.0;Electric;Steel;Iron Barbs;Lightning Rod;Sturdy;2 Atk;Neutral;Field;Fairy;180;N;;False;0;1;3;17;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;0.25;0.5;2.0;1.0;1.0;0.0;1.0;0.5;0.5;2.0;1.0;0.25;1.0;0.5;2.0;3;8;1;0;7;201;69.0;67.0;58;Average;180.0;75.0
778.0;Mimikyu;55;90;80;50;105;96;476.0;Ghost;Fairy;DIsguise;;;2 SpD;Neutral;Amorphous;;45;N;;False;0;1;8;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;0.5;1.0;4;4;1;0;2;240;70.0;80.0;40;Average;45.0;210.0
779.0;Bruxish;68;105;70;70;70;92;475.0;Water;Psychic;Dazzling;Strong Jaw;Wonder Skin;2 Atk;Neutral;Water 2;;80;N;;False;0;1;17;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;2.0;2.0;2.0;1.0;0.5;1.0;2.0;1.0;0.5;0.0;0.5;1.0;5;6;1;0;3;208;87.5;6.933.333.333.333.330;35;Average;80.0;175.0
780.0;Drampa;78;60;85;135;91;36;485.0;Normal;Dragon;Berserk;Sap Sipper;Cloud Nine;2 SpA;Neutral;Monster;Dragon;70;N;;False;0;1;12;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;1.0;0.5;0.0;1;3;2;0;6;254;97.5;8.466.666.666.666.660;-75;Very Slow;70.0;185.0
780.0;Mega Drampa;78;85;110;160;116;36;585.0;Normal;Dragon;Berserk;;;;;;;;;;True;0;1;12;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;1.0;0.5;0.0;1;3;2;0;6;304;122.5;10.133.333.333.333.300;-75;Very Slow;;128.0
781.0;Dhelmise;70;131;100;86;90;40;517.0;Ghost;Grass;Steelworker;;;2 Atk;;Mineral;;25;N;;False;0;1;8;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;2.0;0.5;2.0;2.0;0.5;0.5;0.5;1.0;5;9;1;0;6;260;108.5;8.666.666.666.666.660;45;Very Slow;25.0;230.0
782.0;Jangmo-o;45;55;65;45;45;45;300.0;Dragon;Fighting;Bulletproof;Soundproof;Overcoat;1 Def;Neutral;Dragon;;45;;;False;0;1;2;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;2.0;2.0;1.0;0.0;5;6;2;0;5;155;50.0;51.666.666.666.666.600;10;Very Slow;45.0;210.0
783.0;Hakamo-o;55;75;90;65;70;65;420.0;Dragon;Fighting;Bulletproof;Soundproof;Overcoat;2 Def;Neutral;Dragon;;45;Level 35;;False;1;1;2;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;2.0;2.0;1.0;0.0;5;6;2;0;5;215;70.0;7.166.666.666.666.660;10;Slow;45.0;210.0
784.0;Kommo-o;75;110;125;100;105;85;600.0;Dragon;Fighting;Bulletproof;Soundproof;Overcoat;3 Def;Neutral;Dragon;;45;Level 45;;False;1;1;2;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;2.0;2.0;1.0;0.0;5;6;2;0;5;305;105.0;10.166.666.666.666.600;10;Average;45.0;210.0
785.0;Tapu Koko;70;115;85;95;75;130;570.0;Electric;Fairy;Electric Surge;;Telepathy;3 Spd;;-;;3;N;;False;0;1;3;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;0.5;0.5;1.0;2.0;0.5;0.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;4;6;1;0;4;230;105.0;7.666.666.666.666.660;20;Elite;3.0;252.0
786.0;Tapu Lele;70;85;75;130;115;95;570.0;Psychic;Fairy;Psychic Surge;;Telepathy;3 SpA;;-;;3;N;;False;0;1;14;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2.0;0.0;0.25;1.0;2;4;1;1;4;260;107.5;8.666.666.666.666.660;-45;Average;3.0;252.0
787.0;Tapu Bulu;70;130;115;85;95;75;570.0;Grass;Fairy;Grassy Surge;;Telepathy;3 Atk;;-;;3;N;;False;0;1;9;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;2.0;1.0;0.5;1.0;2.0;0.25;2.0;0.5;1.0;0.5;2.0;1.0;1.0;2.0;0.25;1.0;5;6;0;0;1;280;107.5;9.333.333.333.333.330;45;Average;3.0;252.0
788.0;Tapu Fini;70;75;115;95;130;85;570.0;Water;Fairy;Misty Surge;;Telepathy;3 SpD;;-;;3;N;;False;0;1;17;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;2.0;0.5;2.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;0.5;1.0;4;4;0;0;0;315;85.0;105.0;-20;Average;3.0;252.0
789.0;Cosmog;43;29;31;29;31;37;200.0;Psychic;;Unaware;;;1 HP;;-;;45;;;False;0;0;14;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.5;1.0;2;3;1;0;3;105;29.0;35.0;0;Very Slow;45.0;210.0
790.0;Cosmoem;43;29;131;29;131;37;400.0;Psychic;;Sturdy;;;1 Def, 1 SpD;;-;;45;Level 43;;False;1;0;14;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.5;1.0;2;3;1;0;3;305;29.0;10.166.666.666.666.600;0;Very Slow;45.0;210.0
791.0;Solgaleo;137;137;107;113;89;97;680.0;Psychic;Steel;Full Metal Body;;;3 Atk;;-;;45;Level 53 (Sun, U-Sun, Sword);;False;1;1;14;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5;0.5;0.5;1.0;2.0;2.0;2.0;1.0;0.5;0.25;0.5;2.0;1.0;0.5;0.0;0.25;2.0;5;9;1;0;6;333;125.0;111.0;24;Average;45.0;210.0
792.0;Lunala;137;113;89;137;107;97;680.0;Psychic;Ghost;Shadow Shield;;;3 SpA;;-;;45;Level 53 (Moon, U-Moon, Shield);;False;1;1;14;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;0.5;1.0;3;3;2;0;4;333;125.0;111.0;-24;Average;45.0;210.0
793.0;Nihilego;109;53;47;127;131;103;570.0;Rock;Poison;Beast Boost;;;3 SpD;;-;;45;N;;False;0;1;15;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;2.0;2.0;0.5;0.5;0.25;2.0;1.0;2.0;1.0;0.5;1.0;1.0;0.0;2.0;6;5;1;0;1;287;90.0;9.566.666.666.666.660;-74;Fast;45.0;210.0
794.0;Buzzwole;107;139;139;53;53;79;570.0;Bug;Fighting;Beast Boost;;;1 Atk, 2 Def;;-;;45;N;;False;0;1;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;1.0;1.0;2.0;2.0;0.5;0.25;1.0;0.25;1.0;0.5;2.0;0.0;1.0;4.0;1.0;0.25;5;7;1;1;4;299;96.0;9.966.666.666.666.660;86;Average;45.0;210.0
795.0;Pheromosa;71;137;37;137;37;151;570.0;Bug;Fighting;Beast Boost;;;3 Spd;;-;;45;N;;False;0;1;0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;1.0;1.0;2.0;2.0;0.5;0.25;1.0;0.25;1.0;0.5;2.0;0.0;1.0;4.0;1.0;0.25;5;7;1;1;4;145;137.0;48.333.333.333.333.300;0;Elite;45.0;210.0
796.0;Xurkitree;83;89;71;173;71;83;570.0;Electric;;Beast Boost;;;3 SpA;;-;;45;N;;False;0;0;3;12;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;0.5;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2;4;1;0;4;225;131.0;75.0;-84;Average;45.0;210.0
797.0;Celesteela;97;101;103;107;101;61;570.0;Steel;Flying;Beast Boost;;;1 Atk, 1 Def, 1 SpA;;-;;45;N;;False;0;1;16;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.5;0.25;2.0;2.0;2.0;1.0;1.0;0.5;0.5;1.0;1.0;1.0;0.5;1.0;0.5;2.0;4;7;0;0;3;301;104.0;10.033.333.333.333.300;-6;Slow;45.0;210.0
798.0;Kartana;59;181;131;59;31;109;570.0;Grass;Steel;Beast Boost;;;3 Atk;;-;;45;N;;False;0;1;9;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;1.0;0.5;0.5;2.0;1.0;0.5;2.0;0.25;0.5;0.25;4.0;1.0;0.25;1.0;0.25;2.0;4;9;0;1;5;221;120.0;7.366.666.666.666.660;122;Fast;45.0;210.0
799.0;Guzzlord;223;101;53;97;53;43;570.0;Dragon;Dark;Beast Boost;;;3 HP;;-;;45;N;;False;0;1;2;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;0.5;0.5;0.0;3;4;1;0;3;329;99.0;10.966.666.666.666.600;4;Very Slow;45.0;210.0
800.0;DM Necrozma;97;157;127;113;109;77;680.0;Psychic;Steel;Prism Armor;;;3 Atk;;;;;N;;False;0;1;14;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5;0.5;0.5;1.0;2.0;2.0;2.0;1.0;0.5;0.25;0.5;2.0;1.0;0.5;0.0;0.25;2.0;5;9;1;0;6;333;135.0;111.0;44;Average;;128.0
